t,phi,theta,psi
278.8138084,2.246110239,-0.483560187,3.119584951
278.9134252,2.245536936,-0.342439288,3.125696974
279.0130601,2.245211214,-0.234613465,3.13058747
279.11274,2.245003848,-0.129510102,3.135478492
279.212328,2.244914955,-0.025832546,3.140369807
279.3120098,2.244926068,0.05168235,-3.139146963
279.4117324,2.245003848,0.129510102,-3.135478492
279.5112479,2.245211214,0.234613465,-3.13058747
279.6108902,2.245444419,0.315146832,-3.126919536
279.7105165,2.24460591,0.398840747,-3.123301774
279.810163,2.246547998,0.484787556,-3.119641278
279.9098926,2.246827333,0.544277878,-3.117203155
280.0094495,2.24730118,0.637851194,-3.113546524
280.1091177,2.247840707,0.738447446,-3.109890642
280.2089822,2.248236795,0.810919166,-3.107453852
280.3083971,2.248661943,0.889410662,-3.105017468
280.4080534,2.24911609,0.976389301,-3.102581519
280.5078809,2.249599171,1.076411489,-3.100146032
280.6073301,2.250111119,1.200004756,-3.097711037
280.70699,2.250377896,1.279703586,-3.096493734
280.806622,2.250933007,1.570796327,-3.09405953
280.9062657,2.251516797,1.570796327,-3.091625891
281.005996,2.25181942,1.570796327,-3.090409291
